Location,Score,TimeFrame,DataFormat,Data
LAS ANIMAS RE-1,Reading,2010,Percent,0.774
LEWIS-PALMER 38,Reading,2010,Percent,0.898
LIBERTY SCHOOL DISTRICT J-4,Reading,2010,Percent,N/A
LIMON RE-4J,Reading,2010,Percent,0.763
LITTLETON 6,Reading,2010,Percent,0.793
LONE STAR 101,Reading,2010,Percent,N/A
MANCOS RE-6,Reading,2010,Percent,0.714
MANITOU SPRINGS 14,Reading,2010,Percent,0.767
MANZANOLA 3J,Reading,2010,Percent,0.545
MAPLETON 1,Reading,2010,Percent,0.436
MC CLAVE RE-2,Reading,2010,Percent,0.5
MEEKER RE1,Reading,2010,Percent,0.69
MESA COUNTY VALLEY 51,Reading,2010,Percent,0.693
MIAMI/YODER 60 JT,Reading,2010,Percent,0.857
MOFFAT 2,Reading,2010,Percent,0.875
MOFFAT COUNTY RE:NO 1,Reading,2010,Percent,0.618
MONTE VISTA C-8,Reading,2010,Percent,0.519
MONTEZUMA-CORTEZ RE-1,Reading,2010,Percent,0.574
MONTROSE COUNTY RE-1J,Reading,2010,Percent,0.663
MOUNTAIN VALLEY RE 1,Reading,2010,Percent,N/A
NORTH CONEJOS RE-1J,Reading,2010,Percent,0.642
NORTH PARK R-1,Reading,2010,Percent,N/A
NORTHGLENN-THORNTON 12,Reading,2010,Percent,0.538
NORWOOD R-2J,Reading,2010,Percent,N/A
OTIS R-3,Reading,2010,Percent,N/A
OURAY R-1,Reading,2010,Percent,1
PARK (ESTES PARK) R-3,Reading,2010,Percent,0.826
PARK COUNTY RE-2,Reading,2010,Percent,0.786
PAWNEE RE-12,Reading,2010,Percent,N/A
PEYTON 23 JT,Reading,2010,Percent,0.618
PLAINVIEW RE-2,Reading,2010,Percent,N/A
PLATEAU RE-5,Reading,2010,Percent,N/A
PLATEAU VALLEY 50,Reading,2010,Percent,0.818
PLATTE CANYON 1,Reading,2010,Percent,0.916
PLATTE VALLEY RE-3,Reading,2010,Percent,N/A
PLATTE VALLEY RE-7,Reading,2010,Percent,0.556
POUDRE R-1,Reading,2010,Percent,0.777
PRAIRIE RE-11,Reading,2010,Percent,N/A
PRIMERO REORGANIZED 2,Reading,2010,Percent,N/A
PRITCHETT RE-3,Reading,2010,Percent,N/A
PUEBLO CITY 60,Reading,2010,Percent,0.599
PUEBLO COUNTY RURAL 70,Reading,2010,Percent,0.695
RANGELY RE-4,Reading,2010,Percent,0.667
RIDGWAY R-2,Reading,2010,Percent,0.864
ROARING FORK RE-1,Reading,2010,Percent,0.663
ROCKY FORD R-2,Reading,2010,Percent,0.357
SALIDA R-32,Reading,2010,Percent,0.65
SANFORD 6J,Reading,2010,Percent,N/A
SANGRE DE CRISTO RE-22J,Reading,2010,Percent,0.75
SARGENT RE-33J,Reading,2010,Percent,0.879
SHERIDAN 2,Reading,2010,Percent,0.457
SIERRA GRANDE R-30,Reading,2010,Percent,0.438
SILVERTON 1,Reading,2010,Percent,N/A
SOUTH CONEJOS RE-10,Reading,2010,Percent,0.667
SOUTH ROUTT RE 3,Reading,2010,Percent,0.667
SPRINGFIELD RE-4,Reading,2010,Percent,0.538
ST VRAIN VALLEY RE 1J,Reading,2010,Percent,0.722
STEAMBOAT SPRINGS RE-2,Reading,2010,Percent,0.918
STRASBURG 31J,Reading,2010,Percent,0.663
STRATTON R-4,Reading,2010,Percent,N/A
SUMMIT RE-1,Reading,2010,Percent,0.709
SWINK 33,Reading,2010,Percent,0.656
TELLURIDE R-1,Reading,2010,Percent,0.873
THOMPSON R-2J,Reading,2010,Percent,0.676
TRINIDAD 1,Reading,2010,Percent,0.607
VALLEY RE-1,Reading,2010,Percent,0.775
VILAS RE-5,Reading,2010,Percent,0.533
WALSH RE-1,Reading,2010,Percent,N/A
WELD COUNTY RE-1,Reading,2010,Percent,0.638
WELD COUNTY S/D RE-8,Reading,2010,Percent,0.4
WELDON VALLEY RE-20(J),Reading,2010,Percent,N/A
WEST END RE-2,Reading,2010,Percent,0.5
GREELEY 6,Writing,2008,Percent,N/A
GUNNISON WATERSHED RE1J,Writing,2008,Percent,0.42
HANOVER 28,Writing,2008,Percent,0.545
HARRISON 2,Writing,2008,Percent,0.235
HAXTUN RE-2J,Writing,2008,Percent,0.398
HAYDEN RE-1,Writing,2008,Percent,0.4
HINSDALE COUNTY RE 1,Writing,2008,Percent,0.548
HI-PLAINS R-23,Writing,2008,Percent,N/A
HOEHNE REORGANIZED 3,Writing,2008,Percent,N/A
HOLLY RE-3,Writing,2008,Percent,0.75
HOLYOKE RE-1J,Writing,2008,Percent,0.783
HUERFANO RE-1,Writing,2008,Percent,0.5
IDALIA SCHOOL DISTRICT RJ-3,Writing,2008,Percent,0.456
IGNACIO 11 JT,Writing,2008,Percent,N/A
JEFFERSON COUNTY R-1,Writing,2008,Percent,0.231
JOHNSTOWN-MILLIKEN RE-5J,Writing,2008,Percent,0.581
JULESBURG RE-1,Writing,2008,Percent,0.587
KARVAL RE-23,Writing,2008,Percent,0.381
KEENESBURG RE-3(J),Writing,2008,Percent,0.348
KIM REORGANIZED 88,Writing,2008,Percent,0.509
KIOWA C-2,Writing,2008,Percent,N/A
KIT CARSON R-1,Writing,2008,Percent,0.538
LA VETA RE-2,Writing,2008,Percent,N/A
LAKE COUNTY R-1,Writing,2008,Percent,0.536
LAMAR RE-2,Writing,2008,Percent,0.403
LAS ANIMAS RE-1,Writing,2008,Percent,0.405
LEWIS-PALMER 38,Writing,2008,Percent,0.375
LIBERTY SCHOOL DISTRICT J-4,Writing,2008,Percent,0.803
LIMON RE-4J,Writing,2008,Percent,N/A
LITTLETON 6,Writing,2008,Percent,0.58
LONE STAR 101,Writing,2008,Percent,0.63
MANCOS RE-6,Writing,2008,Percent,N/A
MANITOU SPRINGS 14,Writing,2008,Percent,0.367
MANZANOLA 3J,Writing,2008,Percent,0.699
MAPLETON 1,Writing,2008,Percent,0.167
MC CLAVE RE-2,Writing,2008,Percent,0.253
MEEKER RE1,Writing,2008,Percent,0.48
MESA COUNTY VALLEY 51,Writing,2008,Percent,0.568
MIAMI/YODER 60 JT,Writing,2008,Percent,0.498
MOFFAT 2,Writing,2008,Percent,0.444
MOFFAT COUNTY RE:NO 1,Writing,2008,Percent,N/A
MONTE VISTA C-8,Writing,2008,Percent,0.424
MONTEZUMA-CORTEZ RE-1,Writing,2008,Percent,0.6
MONTROSE COUNTY RE-1J,Writing,2008,Percent,0.449
MOUNTAIN VALLEY RE 1,Writing,2008,Percent,0.476
NORTH CONEJOS RE-1J,Writing,2008,Percent,N/A
NORTH PARK R-1,Writing,2008,Percent,0.537
NORTHGLENN-THORNTON 12,Writing,2008,Percent,0.667
NORWOOD R-2J,Writing,2008,Percent,0.647
OTIS R-3,Writing,2008,Percent,0.8
OURAY R-1,Writing,2008,Percent,0.696
PARK (ESTES PARK) R-3,Writing,2008,Percent,0.585
PARK COUNTY RE-2,Writing,2008,Percent,0.5
PAWNEE RE-12,Writing,2008,Percent,N/A
PEYTON 23 JT,Writing,2008,Percent,0.667
PLAINVIEW RE-2,Writing,2008,Percent,N/A
PLATEAU RE-5,Writing,2008,Percent,N/A
PLATEAU VALLEY 50,Writing,2008,Percent,0.643
PLATTE CANYON 1,Writing,2008,Percent,0.623
PLATTE VALLEY RE-3,Writing,2008,Percent,N/A
PLATTE VALLEY RE-7,Writing,2008,Percent,0.616
POUDRE R-1,Writing,2008,Percent,0.643
PRAIRIE RE-11,Writing,2008,Percent,N/A
PRIMERO REORGANIZED 2,Writing,2008,Percent,0.316
PRITCHETT RE-3,Writing,2008,Percent,N/A
PUEBLO CITY 60,Writing,2008,Percent,0.395
PUEBLO COUNTY RURAL 70,Writing,2008,Percent,0.584
RANGELY RE-4,Writing,2008,Percent,0.5
RIDGWAY R-2,Writing,2008,Percent,0.783
ROARING FORK RE-1,Writing,2008,Percent,0.515
ROCKY FORD R-2,Writing,2008,Percent,0.323
SALIDA R-32,Writing,2008,Percent,0.536
SANFORD 6J,Writing,2008,Percent,0.684
SANGRE DE CRISTO RE-22J,Writing,2008,Percent,0.577
SARGENT RE-33J,Writing,2008,Percent,0.613
SHERIDAN 2,Writing,2008,Percent,0.342
SIERRA GRANDE R-30,Writing,2008,Percent,0.19
SILVERTON 1,Writing,2008,Percent,N/A
SOUTH CONEJOS RE-10,Writing,2008,Percent,0.28
SOUTH ROUTT RE 3,Writing,2008,Percent,0.381
SPRINGFIELD RE-4,Writing,2008,Percent,0.579
ST VRAIN VALLEY RE 1J,Writing,2008,Percent,0.605
STEAMBOAT SPRINGS RE-2,Writing,2008,Percent,0.762
STRASBURG 31J,Writing,2008,Percent,0.551
STRATTON R-4,Writing,2008,Percent,0.563
SUMMIT RE-1,Writing,2008,Percent,0.504
SWINK 33,Writing,2008,Percent,0.486
TELLURIDE R-1,Writing,2008,Percent,0.756
THOMPSON R-2J,Writing,2008,Percent,0.53
TRINIDAD 1,Writing,2008,Percent,0.485
VALLEY RE-1,Writing,2008,Percent,0.527
VILAS RE-5,Writing,2008,Percent,0.112
WALSH RE-1,Writing,2008,Percent,N/A
WELD COUNTY RE-1,Writing,2008,Percent,0.582
WELD COUNTY S/D RE-8,Writing,2008,Percent,0.349
WELDON VALLEY RE-20(J),Writing,2008,Percent,N/A
WEST END RE-2,Writing,2008,Percent,0.625
GREELEY 6,Writing,2009,Percent,0.656
GUNNISON WATERSHED RE1J,Writing,2009,Percent,0.419
HANOVER 28,Writing,2009,Percent,0.596
HARRISON 2,Writing,2009,Percent,0.556
HAXTUN RE-2J,Writing,2009,Percent,0.423
HAYDEN RE-1,Writing,2009,Percent,0.5
HINSDALE COUNTY RE 1,Writing,2009,Percent,0.444
HI-PLAINS R-23,Writing,2009,Percent,N/A
HOEHNE REORGANIZED 3,Writing,2009,Percent,N/A
HOLLY RE-3,Writing,2009,Percent,0.484
HOLYOKE RE-1J,Writing,2009,Percent,0.611
HUERFANO RE-1,Writing,2009,Percent,0.475
IDALIA SCHOOL DISTRICT RJ-3,Writing,2009,Percent,0.304
IGNACIO 11 JT,Writing,2009,Percent,N/A
JEFFERSON COUNTY R-1,Writing,2009,Percent,0.298
JOHNSTOWN-MILLIKEN RE-5J,Writing,2009,Percent,0.575
JULESBURG RE-1,Writing,2009,Percent,0.536
KARVAL RE-23,Writing,2009,Percent,0.68
KEENESBURG RE-3(J),Writing,2009,Percent,0.25
KIM REORGANIZED 88,Writing,2009,Percent,0.507
KIOWA C-2,Writing,2009,Percent,N/A
KIT CARSON R-1,Writing,2009,Percent,0.364
LA VETA RE-2,Writing,2009,Percent,N/A
LAKE COUNTY R-1,Writing,2009,Percent,0.375
LAMAR RE-2,Writing,2009,Percent,0.268
LAS ANIMAS RE-1,Writing,2009,Percent,0.484
LEWIS-PALMER 38,Writing,2009,Percent,0.408
LIBERTY SCHOOL DISTRICT J-4,Writing,2009,Percent,0.784
LIMON RE-4J,Writing,2009,Percent,N/A
LITTLETON 6,Writing,2009,Percent,0.529
LONE STAR 101,Writing,2009,Percent,0.699
MANCOS RE-6,Writing,2009,Percent,N/A
MANITOU SPRINGS 14,Writing,2009,Percent,0.567
MANZANOLA 3J,Writing,2009,Percent,0.663
MAPLETON 1,Writing,2009,Percent,N/A
MC CLAVE RE-2,Writing,2009,Percent,0.297
MEEKER RE1,Writing,2009,Percent,0.375
MESA COUNTY VALLEY 51,Writing,2009,Percent,0.63
MIAMI/YODER 60 JT,Writing,2009,Percent,0.529
MOFFAT 2,Writing,2009,Percent,0.3
MOFFAT COUNTY RE:NO 1,Writing,2009,Percent,N/A
MONTE VISTA C-8,Writing,2009,Percent,0.412
MONTEZUMA-CORTEZ RE-1,Writing,2009,Percent,0.418
MONTROSE COUNTY RE-1J,Writing,2009,Percent,0.389
MOUNTAIN VALLEY RE 1,Writing,2009,Percent,0.452
NORTH CONEJOS RE-1J,Writing,2009,Percent,N/A
NORTH PARK R-1,Writing,2009,Percent,0.519
NORTHGLENN-THORNTON 12,Writing,2009,Percent,N/A
NORWOOD R-2J,Writing,2009,Percent,0.522
OTIS R-3,Writing,2009,Percent,N/A
OURAY R-1,Writing,2009,Percent,N/A
PARK (ESTES PARK) R-3,Writing,2009,Percent,0.714
PARK COUNTY RE-2,Writing,2009,Percent,0.422
PAWNEE RE-12,Writing,2009,Percent,N/A
PEYTON 23 JT,Writing,2009,Percent,0.711
PLAINVIEW RE-2,Writing,2009,Percent,N/A
PLATEAU RE-5,Writing,2009,Percent,N/A
PLATEAU VALLEY 50,Writing,2009,Percent,0.773
PLATTE CANYON 1,Writing,2009,Percent,0.641
PLATTE VALLEY RE-3,Writing,2009,Percent,N/A
PLATTE VALLEY RE-7,Writing,2009,Percent,0.537
POUDRE R-1,Writing,2009,Percent,0.63
PRAIRIE RE-11,Writing,2009,Percent,N/A
PRIMERO REORGANIZED 2,Writing,2009,Percent,0.579
PRITCHETT RE-3,Writing,2009,Percent,N/A
PUEBLO CITY 60,Writing,2009,Percent,0.434
PUEBLO COUNTY RURAL 70,Writing,2009,Percent,0.604
RANGELY RE-4,Writing,2009,Percent,0.576
RIDGWAY R-2,Writing,2009,Percent,0.621
ROARING FORK RE-1,Writing,2009,Percent,0.399
ROCKY FORD R-2,Writing,2009,Percent,0.138
SALIDA R-32,Writing,2009,Percent,0.568
SANFORD 6J,Writing,2009,Percent,0.6
SANGRE DE CRISTO RE-22J,Writing,2009,Percent,0.231
SARGENT RE-33J,Writing,2009,Percent,0.5
SHERIDAN 2,Writing,2009,Percent,0.294
SIERRA GRANDE R-30,Writing,2009,Percent,0.429
SILVERTON 1,Writing,2009,Percent,N/A
SOUTH CONEJOS RE-10,Writing,2009,Percent,0.375
SOUTH ROUTT RE 3,Writing,2009,Percent,0.704
SPRINGFIELD RE-4,Writing,2009,Percent,0.458
ST VRAIN VALLEY RE 1J,Writing,2009,Percent,0.592
STEAMBOAT SPRINGS RE-2,Writing,2009,Percent,0.735
STRASBURG 31J,Writing,2009,Percent,0.361
STRATTON R-4,Writing,2009,Percent,N/A
SUMMIT RE-1,Writing,2009,Percent,0.458
SWINK 33,Writing,2009,Percent,0.63
TELLURIDE R-1,Writing,2009,Percent,0.804
THOMPSON R-2J,Writing,2009,Percent,0.573
TRINIDAD 1,Writing,2009,Percent,0.553
VALLEY RE-1,Writing,2009,Percent,0.463
VILAS RE-5,Writing,2009,Percent,0.222
WALSH RE-1,Writing,2009,Percent,N/A
WELD COUNTY RE-1,Writing,2009,Percent,0.464
WELD COUNTY S/D RE-8,Writing,2009,Percent,0.368
WELDON VALLEY RE-20(J),Writing,2009,Percent,0.778
WEST END RE-2,Writing,2009,Percent,0.242
GREELEY 6,Writing,2010,Percent,0.423
GUNNISON WATERSHED RE1J,Writing,2010,Percent,0.626
HANOVER 28,Writing,2010,Percent,0.667
HARRISON 2,Writing,2010,Percent,0.47
HAXTUN RE-2J,Writing,2010,Percent,0.464
HAYDEN RE-1,Writing,2010,Percent,0.448
HINSDALE COUNTY RE 1,Writing,2010,Percent,N/A
HI-PLAINS R-23,Writing,2010,Percent,N/A
HOEHNE REORGANIZED 3,Writing,2010,Percent,0.543
HOLLY RE-3,Writing,2010,Percent,0.524
HOLYOKE RE-1J,Writing,2010,Percent,0.529
HUERFANO RE-1,Writing,2010,Percent,0.487
IDALIA SCHOOL DISTRICT RJ-3,Writing,2010,Percent,N/A
IGNACIO 11 JT,Writing,2010,Percent,0.3
JEFFERSON COUNTY R-1,Writing,2010,Percent,0.595
JOHNSTOWN-MILLIKEN RE-5J,Writing,2010,Percent,0.562
JULESBURG RE-1,Writing,2010,Percent,N/A
KARVAL RE-23,Writing,2010,Percent,0.304
KEENESBURG RE-3(J),Writing,2010,Percent,0.585
KIM REORGANIZED 88,Writing,2010,Percent,N/A
KIOWA C-2,Writing,2010,Percent,0.694
KIT CARSON R-1,Writing,2010,Percent,N/A
LA VETA RE-2,Writing,2010,Percent,0.353
LAKE COUNTY R-1,Writing,2010,Percent,0.325
LAMAR RE-2,Writing,2010,Percent,0.535
LAS ANIMAS RE-1,Writing,2010,Percent,0.613
LEWIS-PALMER 38,Writing,2010,Percent,0.822
LIBERTY SCHOOL DISTRICT J-4,Writing,2010,Percent,N/A
LIMON RE-4J,Writing,2010,Percent,0.684
LITTLETON 6,Writing,2010,Percent,0.698
LONE STAR 101,Writing,2010,Percent,N/A
MANCOS RE-6,Writing,2010,Percent,0.5
MANITOU SPRINGS 14,Writing,2010,Percent,0.672
MANZANOLA 3J,Writing,2010,Percent,0.455
MAPLETON 1,Writing,2010,Percent,0.309
MC CLAVE RE-2,Writing,2010,Percent,0.333
MEEKER RE1,Writing,2010,Percent,0.5
MESA COUNTY VALLEY 51,Writing,2010,Percent,0.533
MIAMI/YODER 60 JT,Writing,2010,Percent,0.667
MOFFAT 2,Writing,2010,Percent,0.625
MOFFAT COUNTY RE:NO 1,Writing,2010,Percent,0.408
MONTE VISTA C-8,Writing,2010,Percent,0.416
MONTEZUMA-CORTEZ RE-1,Writing,2010,Percent,0.438
MONTROSE COUNTY RE-1J,Writing,2010,Percent,0.483
MOUNTAIN VALLEY RE 1,Writing,2010,Percent,N/A
NORTH CONEJOS RE-1J,Writing,2010,Percent,0.506
NORTH PARK R-1,Writing,2010,Percent,N/A
NORTHGLENN-THORNTON 12,Writing,2010,Percent,0.409
NORWOOD R-2J,Writing,2010,Percent,N/A
OTIS R-3,Writing,2010,Percent,1
OURAY R-1,Writing,2010,Percent,0.743
PARK (ESTES PARK) R-3,Writing,2010,Percent,0.595
PARK COUNTY RE-2,Writing,2010,Percent,N/A
PAWNEE RE-12,Writing,2010,Percent,0.636
PEYTON 23 JT,Writing,2010,Percent,N/A
PLAINVIEW RE-2,Writing,2010,Percent,N/A
PLATEAU RE-5,Writing,2010,Percent,0.682
PLATEAU VALLEY 50,Writing,2010,Percent,0.795
PLATTE CANYON 1,Writing,2010,Percent,N/A
PLATTE VALLEY RE-3,Writing,2010,Percent,0.5
PLATTE VALLEY RE-7,Writing,2010,Percent,0.665
POUDRE R-1,Writing,2010,Percent,N/A
PRAIRIE RE-11,Writing,2010,Percent,N/A
PRIMERO REORGANIZED 2,Writing,2010,Percent,N/A
PRITCHETT RE-3,Writing,2010,Percent,0.472
PUEBLO CITY 60,Writing,2010,Percent,0.598
PUEBLO COUNTY RURAL 70,Writing,2010,Percent,0.5
RANGELY RE-4,Writing,2010,Percent,0.773
RIDGWAY R-2,Writing,2010,Percent,0.547
ROARING FORK RE-1,Writing,2010,Percent,0.304
ROCKY FORD R-2,Writing,2010,Percent,0.525
SALIDA R-32,Writing,2010,Percent,N/A
SANFORD 6J,Writing,2010,Percent,0.542
SANGRE DE CRISTO RE-22J,Writing,2010,Percent,0.727
SARGENT RE-33J,Writing,2010,Percent,0.287
SHERIDAN 2,Writing,2010,Percent,0.313
SIERRA GRANDE R-30,Writing,2010,Percent,N/A
SILVERTON 1,Writing,2010,Percent,0.37
SOUTH CONEJOS RE-10,Writing,2010,Percent,0.407
SOUTH ROUTT RE 3,Writing,2010,Percent,0.5
SPRINGFIELD RE-4,Writing,2010,Percent,0.606
ST VRAIN VALLEY RE 1J,Writing,2010,Percent,0.835
STEAMBOAT SPRINGS RE-2,Writing,2010,Percent,0.554
STRASBURG 31J,Writing,2010,Percent,N/A
STRATTON R-4,Writing,2010,Percent,0.536
SUMMIT RE-1,Writing,2010,Percent,0.563
SWINK 33,Writing,2010,Percent,0.855
TELLURIDE R-1,Writing,2010,Percent,0.538
THOMPSON R-2J,Writing,2010,Percent,0.47
TRINIDAD 1,Writing,2010,Percent,0.56
VALLEY RE-1,Writing,2010,Percent,0.367
VILAS RE-5,Writing,2010,Percent,N/A
WALSH RE-1,Writing,2010,Percent,0.508
WELD COUNTY RE-1,Writing,2010,Percent,0.319
WELD COUNTY S/D RE-8,Writing,2010,Percent,N/A
WELDON VALLEY RE-20(J),Writing,2010,Percent,0.35
WEST END RE-2,Writing,2010,Percent,0.568
GREELEY 6,Reading,2011,Percent,0.51745
GUNNISON WATERSHED RE1J,Reading,2011,Percent,0.70588
HANOVER 28,Reading,2011,Percent,0.52632
HARRISON 2,Reading,2011,Percent,0.52359
HAXTUN RE-2J,Reading,2011,Percent,0.80645
HAYDEN RE-1,Reading,2011,Percent,0.7
HINSDALE COUNTY RE 1,Reading,2011,Percent,N/A
HI-PLAINS R-23,Reading,2011,Percent,N/A
HOEHNE REORGANIZED 3,Reading,2011,Percent,0.75
HOLLY RE-3,Reading,2011,Percent,0.7
HOLYOKE RE-1J,Reading,2011,Percent,0.57576
HUERFANO RE-1,Reading,2011,Percent,0.72
IDALIA SCHOOL DISTRICT RJ-3,Reading,2011,Percent,N/A
IGNACIO 11 JT,Reading,2011,Percent,0.60976
JEFFERSON COUNTY R-1,Reading,2011,Percent,0.7277
JOHNSTOWN-MILLIKEN RE-5J,Reading,2011,Percent,0.70892
JULESBURG RE-1,Reading,2011,Percent,0.82353
KARVAL RE-23,Reading,2011,Percent,0.47619
KEENESBURG RE-3(J),Reading,2011,Percent,0.7205
KIM REORGANIZED 88,Reading,2011,Percent,N/A
KIOWA C-2,Reading,2011,Percent,0.75
KIT CARSON R-1,Reading,2011,Percent,N/A
LA VETA RE-2,Reading,2011,Percent,N/A
LAKE COUNTY R-1,Reading,2011,Percent,0.43662
LAMAR RE-2,Reading,2011,Percent,0.75926
LAS ANIMAS RE-1,Reading,2011,Percent,0.52632
LEWIS-PALMER 38,Reading,2011,Percent,0.81761
LIBERTY SCHOOL DISTRICT J-4,Reading,2011,Percent,N/A
LIMON RE-4J,Reading,2011,Percent,0.82857
LITTLETON 6,Reading,2011,Percent,0.76664
LONE STAR 101,Reading,2011,Percent,N/A
MANCOS RE-6,Reading,2011,Percent,0.71875
MANITOU SPRINGS 14,Reading,2011,Percent,0.73984
MANZANOLA 3J,Reading,2011,Percent,N/A
MAPLETON 1,Reading,2011,Percent,0.46604
MC CLAVE RE-2,Reading,2011,Percent,0.7
MEEKER RE1,Reading,2011,Percent,0.77778
MESA COUNTY VALLEY 51,Reading,2011,Percent,0.67335
MIAMI/YODER 60 JT,Reading,2011,Percent,0.57143
MOFFAT 2,Reading,2011,Percent,0.85
MOFFAT COUNTY RE:NO 1,Reading,2011,Percent,0.63522
MONTE VISTA C-8,Reading,2011,Percent,0.4058
MONTEZUMA-CORTEZ RE-1,Reading,2011,Percent,0.56566
MONTROSE COUNTY RE-1J,Reading,2011,Percent,0.65669
MOUNTAIN VALLEY RE 1,Reading,2011,Percent,N/A
NORTH CONEJOS RE-1J,Reading,2011,Percent,0.57692
NORTH PARK R-1,Reading,2011,Percent,N/A
NORTHGLENN-THORNTON 12,Reading,2011,Percent,0.62591
NORWOOD R-2J,Reading,2011,Percent,0.85
OTIS R-3,Reading,2011,Percent,N/A
OURAY R-1,Reading,2011,Percent,N/A
PARK (ESTES PARK) R-3,Reading,2011,Percent,0.64286
PARK COUNTY RE-2,Reading,2011,Percent,0.84375
PAWNEE RE-12,Reading,2011,Percent,N/A
PEYTON 23 JT,Reading,2011,Percent,0.64
PLAINVIEW RE-2,Reading,2011,Percent,N/A
PLATEAU RE-5,Reading,2011,Percent,N/A
PLATEAU VALLEY 50,Reading,2011,Percent,N/A
PLATTE CANYON 1,Reading,2011,Percent,0.85938
PLATTE VALLEY RE-3,Reading,2011,Percent,N/A
PLATTE VALLEY RE-7,Reading,2011,Percent,0.61458
POUDRE R-1,Reading,2011,Percent,0.76108
PRAIRIE RE-11,Reading,2011,Percent,N/A
PRIMERO REORGANIZED 2,Reading,2011,Percent,0.52941
PRITCHETT RE-3,Reading,2011,Percent,N/A
PUEBLO CITY 60,Reading,2011,Percent,0.51855
PUEBLO COUNTY RURAL 70,Reading,2011,Percent,0.71429
RANGELY RE-4,Reading,2011,Percent,0.55882
RIDGWAY R-2,Reading,2011,Percent,0.85714
ROARING FORK RE-1,Reading,2011,Percent,0.69811
ROCKY FORD R-2,Reading,2011,Percent,0.39216
SALIDA R-32,Reading,2011,Percent,0.71111
SANFORD 6J,Reading,2011,Percent,0.58621
SANGRE DE CRISTO RE-22J,Reading,2011,Percent,0.79167
SARGENT RE-33J,Reading,2011,Percent,0.89474
SHERIDAN 2,Reading,2011,Percent,0.2562
SIERRA GRANDE R-30,Reading,2011,Percent,N/A
SILVERTON 1,Reading,2011,Percent,N/A
SOUTH CONEJOS RE-10,Reading,2011,Percent,0.35294
SOUTH ROUTT RE 3,Reading,2011,Percent,0.77273
SPRINGFIELD RE-4,Reading,2011,Percent,0.78571
ST VRAIN VALLEY RE 1J,Reading,2011,Percent,0.72095
STEAMBOAT SPRINGS RE-2,Reading,2011,Percent,0.81065
STRASBURG 31J,Reading,2011,Percent,0.76829
STRATTON R-4,Reading,2011,Percent,N/A
SUMMIT RE-1,Reading,2011,Percent,0.7122
SWINK 33,Reading,2011,Percent,0.71875
TELLURIDE R-1,Reading,2011,Percent,0.84444
THOMPSON R-2J,Reading,2011,Percent,0.71364
TRINIDAD 1,Reading,2011,Percent,0.38384
VALLEY RE-1,Reading,2011,Percent,0.58101
VILAS RE-5,Reading,2011,Percent,0.575
WALSH RE-1,Reading,2011,Percent,N/A
WELD COUNTY RE-1,Reading,2011,Percent,0.59864
WELD COUNTY S/D RE-8,Reading,2011,Percent,0.52795
WELDON VALLEY RE-20(J),Reading,2011,Percent,0.625
WEST END RE-2,Reading,2011,Percent,0.55
GREELEY 6,Math,2011,Percent,0.28306
GUNNISON WATERSHED RE1J,Math,2011,Percent,0.52101
HANOVER 28,Math,2011,Percent,0.15789
HARRISON 2,Math,2011,Percent,0.43293
HAXTUN RE-2J,Math,2011,Percent,0.45161
HAYDEN RE-1,Math,2011,Percent,0.46667
HINSDALE COUNTY RE 1,Math,2011,Percent,N/A
HI-PLAINS R-23,Math,2011,Percent,N/A
HOEHNE REORGANIZED 3,Math,2011,Percent,0.625
HOLLY RE-3,Math,2011,Percent,0.55
HOLYOKE RE-1J,Math,2011,Percent,0.44118
HUERFANO RE-1,Math,2011,Percent,0.36
IDALIA SCHOOL DISTRICT RJ-3,Math,2011,Percent,N/A
IGNACIO 11 JT,Math,2011,Percent,0.26829
JEFFERSON COUNTY R-1,Math,2011,Percent,0.59456
JOHNSTOWN-MILLIKEN RE-5J,Math,2011,Percent,0.46479
JULESBURG RE-1,Math,2011,Percent,0.70588
KARVAL RE-23,Math,2011,Percent,0.04762
KEENESBURG RE-3(J),Math,2011,Percent,0.53416
KIM REORGANIZED 88,Math,2011,Percent,N/A
KIOWA C-2,Math,2011,Percent,0.46429
KIT CARSON R-1,Math,2011,Percent,N/A
LA VETA RE-2,Math,2011,Percent,N/A
LAKE COUNTY R-1,Math,2011,Percent,0.46479
LAMAR RE-2,Math,2011,Percent,0.62385
LAS ANIMAS RE-1,Math,2011,Percent,0.23684
LEWIS-PALMER 38,Math,2011,Percent,0.72421
LIBERTY SCHOOL DISTRICT J-4,Math,2011,Percent,N/A
LIMON RE-4J,Math,2011,Percent,0.65714
LITTLETON 6,Math,2011,Percent,0.63918
LONE STAR 101,Math,2011,Percent,N/A
MANCOS RE-6,Math,2011,Percent,0.59375
MANITOU SPRINGS 14,Math,2011,Percent,0.54472
MANZANOLA 3J,Math,2011,Percent,N/A
MAPLETON 1,Math,2011,Percent,0.23774
MC CLAVE RE-2,Math,2011,Percent,0.6
MEEKER RE1,Math,2011,Percent,0.63889
MESA COUNTY VALLEY 51,Math,2011,Percent,0.44514
MIAMI/YODER 60 JT,Math,2011,Percent,0.35714
MOFFAT 2,Math,2011,Percent,0.65
MOFFAT COUNTY RE:NO 1,Math,2011,Percent,0.46541
MONTE VISTA C-8,Math,2011,Percent,0.28986
MONTEZUMA-CORTEZ RE-1,Math,2011,Percent,0.37879
MONTROSE COUNTY RE-1J,Math,2011,Percent,0.41717
